UID;Time;Result;s8;s7;S6;S5;S4;S3;S2;S1;T1;T2
A250AQU2;38820.43159;7.88298E+11;10;2;5;0;10;26;30;2;6;4
A252U16P;38825.36111;7.88302E+11;10;2;5;2;30;1;6;25;10;9
A253X09E;38827.46572;7.88304E+11;10;2;5;3;33;0;9;14;10;33
A2541VGQ;38827.72853;7.88304E+11;10;2;5;4;1;31;16;26;21;8
A2541VGQ;38827.72853;7.88304E+11;10;2;5;4;1;31;16;26;21;8
A254EXTD;38828.43405;7.88305E+11;10;2;5;4;14;33;29;13;9;6
A255YF0Y;38831.42987;7.88308E+11;10;2;5;5;34;15;0;34;30;0
A255YF0Y;38831.42987;7.88308E+11;10;2;5;5;34;15;0;34;30;0
A2561JAW;38831.59829;7.88308E+11;10;2;5;6;1;19;10;32;23;7
A2563PO8;38831.71583;7.88308E+11;10;2;5;6;3;25;24;8;34;30
A2563PO8;38831.71583;7.88308E+11;10;2;5;6;3;25;24;8;34;30
A257GPVY;38834.36216;7.8831E+11;10;2;5;7;16;25;31;34;10;20
A25ALGRO;38839.45049;7.88315E+11;10;2;5;10;21;16;27;24;18;15
A25B6W2U;38840.60744;7.88316E+11;10;2;5;11;6;32;2;30;8;16
A25B6W2U;38840.60744;7.88316E+11;10;2;5;11;6;32;2;30;8;16
A25BQPVA;38841.67814;7.88317E+11;10;2;5;11;26;25;31;10;6;30
A25C4A6X;38842.41061;7.88318E+11;10;2;5;12;4;10;6;33;22;18
A25D85PC;38844.56389;7.8832E+11;10;2;5;13;8;5;25;12;6;35
A25D85PC;38844.56389;7.8832E+11;10;2;5;13;8;5;25;12;6;35
A25DOFT2;38845.44304;7.88321E+11;10;2;5;13;24;15;29;2;33;21
A25ENZIS;38847.36262;7.88322E+11;10;2;5;14;23;35;18;28;31;7
A25FT0ON;38849.57836;7.88324E+11;10;2;5;15;29;0;24;23;22;10
A25H9ZW4;38852.43917;7.88327E+11;10;2;5;17;9;35;32;4;0;3
A25IUFS6;38855.487;7.88329E+11;10;2;5;18;30;15;28;6;21;18
A25KW0WR;38859.46069;7.88333E+11;10;2;5;20;32;0;32;27;6;24
A25LGUDJ;38860.5849;7.88334E+11;10;2;5;21;16;30;13;19;14;6
A25OIGYP;38866.50477;7.88339E+11;10;2;5;24;18;16;34;25;34;10
A25P020Q;38867.45436;7.8834E+11;10;2;5;25;0;2;0;26;29;21
A25Q4XUO;38869.66211;7.88341E+11;10;2;5;26;4;33;30;24;3;6
A25SQ6FH;38874.69697;7.88346E+11;10;2;5;28;26;6;15;17;34;31
A25SQ6FH;38874.69697;7.88346E+11;10;2;5;28;26;6;15;17;34;31
A25Z89YF;38887.33826;7.88357E+11;10;2;5;35;8;9;34;15;28;32
A25ZFN3C;38887.73597;7.88357E+11;10;2;5;35;15;23;3;12;23;29
A25ZFN3C;38887.73597;7.88357E+11;10;2;5;35;15;23;3;12;23;29
A261BNR3;38891.40896;7.8836E+11;10;2;6;1;11;23;27;3;17;28
A261BNR3;38891.40896;7.8836E+11;10;2;6;1;11;23;27;3;17;28
A262TBBI;38894.30631;7.88363E+11;10;2;6;2;29;11;11;18;28;26
A263WEXU;38896.41774;7.88365E+11;10;2;6;3;32;14;33;30;1;12
A264RQFK;38898.10898;7.88366E+11;10;2;6;4;27;26;15;20;14;31
A264RQFK;38898.10898;7.88366E+11;10;2;6;4;27;26;15;20;14;31
A2670OEW;38901.47995;7.8837E+11;10;2;6;7;0;24;14;32;28;29
A2680M38;38903.42046;7.88371E+11;10;2;6;8;0;22;3;8;6;35
A26AJP9L;38908.33922;7.88376E+11;10;2;6;10;19;25;9;21;25;24
A26B4MD2;38909.46888;7.88377E+11;10;2;6;11;4;22;13;2;5;21
A26BOP5A;38910.55304;7.88378E+11;10;2;6;11;24;25;5;10;23;26
A26BOP5A;38910.55304;7.88378E+11;10;2;6;11;24;25;5;10;23;26
A26FTSLY;38918.60425;7.88385E+11;10;2;6;15;29;28;21;34;19;10
A26G6V0Q;38919.30986;7.88385E+11;10;2;6;16;6;31;0;26;11;16
A26HRR92;38922.38221;7.88388E+11;10;2;6;17;27;27;9;2;33;24
A26IHBHY;38923.76258;7.88389E+11;10;2;6;18;17;11;17;34;8;0
A26JI082;38925.74367;7.88391E+11;10;2;6;19;18;0;8;2;29;33
A26NJN7A;38933.60814;7.88398E+11;10;2;6;23;19;23;7;10;28;4
A26OXOZ6;38936.3108;7.884E+11;10;2;6;24;33;24;35;6;27;33
A26R2T35;38940.47495;7.88403E+11;10;2;6;27;2;29;3;5;10;32
A26TM8SK;38945.41252;7.88408E+11;10;2;6;29;22;8;28;20;16;6
A26WQMQR;38951.48145;7.88413E+11;10;2;6;32;26;22;26;27;15;19
A26XQTYB;38953.43626;7.88415E+11;10;2;6;33;26;29;34;11;24;33
A26XRAUD;38953.4616;7.88415E+11;10;2;6;33;27;10;30;13;3;32
A26XRAUD;38953.4616;7.88415E+11;10;2;6;33;27;10;30;13;3;32
A27B58SO;38979.48653;7.88437E+11;10;2;7;11;5;8;28;24;2;1
A27C6YQ0;38981.52341;7.88439E+11;10;2;7;12;6;34;26;0;7;14
A27U7LNE;39015.5498;7.88469E+11;10;2;7;30;7;21;23;14;15;20
A27XRJNR;39022.45882;7.88475E+11;10;2;7;33;27;19;23;27;6;9
A280DLZ8;39027.5383;7.8848E+11;10;2;8;0;13;21;35;8;11;1
A2864HQ1;39038.70991;7.88489E+11;10;2;8;6;4;17;26;1;18;29
A287NQ4U;39041.69253;7.88492E+11;10;2;8;7;23;26;4;30;18;14
A28935DK;39044.4694;7.88494E+11;10;2;8;9;3;5;13;20;27;18
A28BLULH;39049.36722;7.88498E+11;10;2;8;11;21;30;21;17;17;31
A28C4M8P;39050.38069;7.88499E+11;10;2;8;12;4;22;8;25;21;28
A28DNZR9;39052.37096;7.88502E+11;10;2;8;13;23;35;27;9;9;35
A28DQFXT;39052.50324;7.88502E+11;10;2;8;13;26;15;33;29;34;28
A28DQFXT;39052.50324;7.88502E+11;10;2;8;13;26;15;33;29;34;28
A28GYJLX;39058.77274;7.88507E+11;10;2;8;16;34;19;21;33;21;23
A28HCQB4;39059.5388;7.88508E+11;10;2;8;17;12;26;11;4;30;16
A28HCQB4;39059.5388;7.88508E+11;10;2;8;17;12;26;11;4;30;16
A28JEF8E;39063.51818;7.88512E+11;10;2;8;19;14;15;8;14;17;33
A28KH5HY;39065.60957;7.88513E+11;10;2;8;20;17;5;17;34;31;18
A29EE54X;39091.76704;7.88564E+11;10;2;9;14;14;5;4;33;29;23
A29IFLUB;39099.62209;7.8857E+11;10;2;9;18;15;21;30;11;17;31
A29IFLUB;39099.62209;7.8857E+11;10;2;9;18;15;21;30;11;17;31
A29IULR8;39100.43197;7.88571E+11;10;2;9;18;30;21;27;8;35;19
A29JF60X;39101.54236;7.88572E+11;10;2;9;19;15;6;0;33;18;12
A29JF60X;39101.54236;7.88572E+11;10;2;9;19;15;6;0;33;18;12
A29LGH7V;39105.50116;7.88575E+11;10;2;9;21;16;17;7;31;12;21
A29LZF7G;39106.52414;7.88576E+11;10;2;9;21;35;15;7;16;5;9
A29LZF7G;39106.52414;7.88576E+11;10;2;9;21;35;15;7;16;5;9
A29SRVO4;39119.72484;7.88588E+11;10;2;9;28;27;31;24;4;17;19
A29SRVO4;39119.72484;7.88588E+11;10;2;9;28;27;31;24;4;17;19
A29T587W;39120.44566;7.88588E+11;10;2;9;29;5;8;7;32;17;19
A29TP4JC;39121.52014;7.88589E+11;10;2;9;29;25;4;19;12;31;31
A29TP4JC;39121.52014;7.88589E+11;10;2;9;29;25;4;19;12;31;31
A29W7ZG4;39126.4265;7.88594E+11;10;2;9;32;7;35;16;4;26;24
A29XT2DN;39129.5089;7.88596E+11;10;2;9;33;29;2;13;23;20;0
A2A0GJNB;39134.6648;7.88601E+11;10;2;10;0;16;19;23;11;20;34
A2A0GJNB;39134.6648;7.88601E+11;10;2;10;0;16;19;23;11;20;34
A2A3G0PT;39140.4684;7.88606E+11;10;2;10;3;16;0;25;29;9;24
A2A83E30;39146.50646;7.88613E+11;10;2;10;8;3;14;3;0;24;11
A2A93INK;39148.45731;7.88615E+11;10;2;10;9;3;18;23;20;27;9
A2ABSDDG;39153.68738;7.8862E+11;10;2;10;11;28;13;13;16;19;35
A2ABSDDG;39153.68738;7.8862E+11;10;2;10;11;28;13;13;16;19;35
A2ACU4MA;39155.72626;7.88621E+11;10;2;10;12;30;4;22;10;8;18
A2ACU4MA;39155.72626;7.88621E+11;10;2;10;12;30;4;22;10;8;18
A2AFRZNB;39161.4428;7.88626E+11;10;2;10;15;27;35;23;11;26;23
A2AFRZNB;39161.4428;7.88626E+11;10;2;10;15;27;35;23;11;26;23
A2AJVNKX;39169.4167;7.88633E+11;10;2;10;19;31;23;20;33;7;3
A2AJVNKX;39169.4167;7.88633E+11;10;2;10;19;31;23;20;33;7;3
A2AJW6D0;39169.44487;7.88633E+11;10;2;10;19;32;6;13;0;15;25
A2AKZA9K;39171.55672;7.88635E+11;10;2;10;20;35;10;9;20;15;10
A2AKZA9K;39171.55672;7.88635E+11;10;2;10;20;35;10;9;20;15;10
A2AMIX6P;39174.56111;7.88638E+11;10;2;10;22;18;33;6;25;5;17
A2AMIX6P;39174.56111;7.88638E+11;10;2;10;22;18;33;6;25;5;17
A2ANKQOU;39176.60337;7.88639E+11;10;2;10;23;20;26;24;30;7;14
A2AO2XEU;39177.58545;7.8864E+11;10;2;10;24;2;33;14;30;7;32
A2AR4D0J;39183.49485;7.88645E+11;10;2;10;27;4;13;0;19;21;30
A2AU9PI0;39189.61558;7.88651E+11;10;2;10;30;9;25;18;0;9;32
A2AXULO0;39196.57583;7.88657E+11;10;2;10;33;30;21;24;0;3;1
A2AXULO0;39196.57583;7.88657E+11;10;2;10;33;30;21;24;0;3;1
A2AYAZ2C;39197.45993;7.88657E+11;10;2;10;34;10;35;2;12;33;31
A2AYAZ2C;39197.45993;7.88657E+11;10;2;10;34;10;35;2;12;33;31
A2AZDW5M;39199.56156;7.88659E+11;10;2;10;35;13;32;5;22;15;17
A2AZDW5M;39199.56156;7.88659E+11;10;2;10;35;13;32;5;22;15;17
A2B3EFC4;39206.36633;7.88666E+11;10;2;11;3;14;15;12;4;19;3
A2B3EFC4;39206.36633;7.88666E+11;10;2;11;3;14;15;12;4;19;3
A2B5GAWJ;39210.35568;7.88669E+11;10;2;11;5;16;10;32;19;16;11
A2B5GAWJ;39210.35568;7.88669E+11;10;2;11;5;16;10;32;19;16;11
A2B6HWFS;39212.38598;7.88671E+11;10;2;11;6;17;32;15;28;10;25
A2B6LUF9;39212.59896;7.88671E+11;10;2;11;6;21;30;15;9;5;17
A2B6LUF9;39212.59896;7.88671E+11;10;2;11;6;21;30;15;9;5;17
A2B93ZGE;39217.46652;7.88676E+11;10;2;11;9;3;35;16;14;28;29
A2B93ZGE;39217.46652;7.88676E+11;10;2;11;9;3;35;16;14;28;29
A2B95WBA;39217.5698;7.88676E+11;10;2;11;9;5;32;11;10;28;25
A2BDOSHA;39226.36605;7.88683E+11;10;2;11;13;24;28;17;10;33;11
A2BE79EV;39227.36345;7.88684E+11;10;2;11;14;7;9;14;31;18;4
A2BE79EV;39227.36345;7.88684E+11;10;2;11;14;7;9;14;31;18;4
A2BE7HN6;39227.3758;7.88684E+11;10;2;11;14;7;17;23;6;11;26
A2BHCBLK;39233.46873;7.88689E+11;10;2;11;17;12;11;21;20;23;17
A2BHCBLK;39233.46873;7.88689E+11;10;2;11;17;12;11;21;20;23;17
A2BJX67C;39238.48264;7.88694E+11;10;2;11;19;33;6;7;12;12;23
A2BJX67C;39238.48264;7.88694E+11;10;2;11;19;33;6;7;12;12;23
A2BKZJXK;39240.55523;7.88696E+11;10;2;11;20;35;19;33;20;32;10
A2BKZJXK;39240.55523;7.88696E+11;10;2;11;20;35;19;33;20;32;10
A2BLG8CW;39241.45587;7.88696E+11;10;2;11;21;16;8;12;32;32;10
A2BLG8CW;39241.45587;7.88696E+11;10;2;11;21;16;8;12;32;32;10
A2BMZ1U8;39244.41609;7.88699E+11;10;2;11;22;35;1;30;8;32;10
A2BMZ1U8;39244.41609;7.88699E+11;10;2;11;22;35;1;30;8;32;10
A2BNFUCC;39245.32285;7.887E+11;10;2;11;23;15;30;12;12;4;0
A2BNFUCC;39245.32285;7.887E+11;10;2;11;23;15;30;12;12;4;0
A2BNIPMQ;39245.47778;7.887E+11;10;2;11;23;18;25;22;26;31;28
A2BO2IHG;39246.54706;7.88701E+11;10;2;11;24;2;18;17;16;6;31
A2BR2GEI;39252.37594;7.88706E+11;10;2;11;27;2;16;14;18;9;23
A2BRO9J8;39253.55363;7.88707E+11;10;2;11;27;24;9;19;8;16;7
A2BRO9J8;39253.55363;7.88707E+11;10;2;11;27;24;9;19;8;16;7
A2BSO5PR;39255.4919;7.88708E+11;10;2;11;28;24;5;25;27;16;25
A2BUA1YW;39258.61829;7.88711E+11;10;2;11;30;10;1;34;32;21;31
A2BUA8AA;39258.62775;7.88711E+11;10;2;11;30;10;8;10;10;6;15
A2BUA8AA;39258.62775;7.88711E+11;10;2;11;30;10;8;10;10;6;15
A2BZC7E4;39267.45442;7.8872E+11;10;2;11;35;12;7;14;4;6;30
A2C3FGYS;39275.40678;7.88727E+11;10;2;12;3;15;16;34;28;1;7
A2C5MHES;39279.67345;7.8873E+11;10;2;12;5;22;17;14;28;23;10
A2C749FQ;39282.57749;7.88733E+11;10;2;12;7;4;9;15;26;11;3
A2C9N4T3;39287.48454;7.88737E+11;10;2;12;9;23;4;29;3;12;7
A2CAO5KP;39289.48369;7.88739E+11;10;2;12;10;24;5;20;25;21;34
A2CB6SJZ;39290.49016;7.8874E+11;10;2;12;11;6;28;19;35;12;14
A2CB6SJZ;39290.49016;7.8874E+11;10;2;12;11;6;28;19;35;12;14
A2CCPT64;39293.46109;7.88742E+11;10;2;12;12;25;29;6;4;0;7
A2CD7XBJ;39294.43931;7.88743E+11;10;2;12;13;7;33;11;19;21;11
A2CHSTMD;39303.34376;7.88751E+11;10;2;12;17;28;29;22;13;31;3
A2CHSTMD;39303.34376;7.88751E+11;10;2;12;17;28;29;22;13;31;3
A2CJZKY4;39307.59675;7.88754E+11;10;2;12;19;35;20;34;4;14;4
A2CKHM3V;39308.57049;7.88755E+11;10;2;12;20;17;22;3;31;4;24
A2CKWJ7P;39309.37615;7.88756E+11;10;2;12;20;32;19;7;25;17;27
A2CKWJ7P;39309.37615;7.88756E+11;10;2;12;20;32;19;7;25;17;27
A2CLJIJQ;39310.61715;7.88757E+11;10;2;12;21;19;18;19;26;5;5
A2CM17K1;39311.57266;7.88758E+11;10;2;12;22;1;7;20;1;3;7
A2CM17K1;39311.57266;7.88758E+11;10;2;12;22;1;7;20;1;3;7
A2COHWIA;39316.36209;7.88762E+11;10;2;12;24;17;32;18;10;6;11
A2CPJ3RW;39318.371;7.88764E+11;10;2;12;25;19;3;27;32;10;0
A2CSQHV5;39324.60213;7.88769E+11;10;2;12;28;26;17;31;5;10;14
A2CW89C4;39331.39333;7.88775E+11;10;2;12;32;8;9;12;4;29;5
A2CW965L;39331.44256;7.88775E+11;10;2;12;32;9;6;5;21;0;28
A2CY9Q4E;39335.36051;7.88778E+11;10;2;12;34;9;26;4;14;30;2
A2CY9Q4E;39335.36051;7.88778E+11;10;2;12;34;9;26;4;14;30;2
A2CZET18;39337.57888;7.8878E+11;10;2;12;35;14;29;1;8;29;25
A2CZV1E5;39338.45542;7.88781E+11;10;2;12;35;31;1;14;5;21;22
A2CZV1E5;39338.45542;7.88781E+11;10;2;12;35;31;1;14;5;21;22
A2D0HSIM;39339.68411;7.88782E+11;10;2;13;0;17;28;18;22;22;5
A2D0HSIM;39339.68411;7.88782E+11;10;2;13;0;17;28;18;22;22;5
A2D1WDT9;39342.41604;7.88784E+11;10;2;13;1;32;13;29;9;2;10
A2D1WDT9;39342.41604;7.88784E+11;10;2;13;1;32;13;29;9;2;10
A2D2FPX1;39343.46021;7.88785E+11;10;2;13;2;15;25;33;1;7;34
A2D2XVZO;39344.44132;7.88786E+11;10;2;13;2;33;31;35;24;5;25
A2D2XVZO;39344.44132;7.88786E+11;10;2;13;2;33;31;35;24;5;25
A2D41EQ0;39346.57542;7.88788E+11;10;2;13;4;1;14;26;0;24;14
A2D5LX4W;39349.62704;7.88791E+11;10;2;13;5;21;33;4;32;16;35
A2D61RAG;39350.48227;7.88791E+11;10;2;13;6;1;27;10;16;13;9
A2DA8048;39357.59551;7.88798E+11;10;2;13;10;8;0;4;8;32;31
A2DANFDK;39358.42839;7.88799E+11;10;2;13;10;23;15;13;20;12;30
A2DANFDK;39358.42839;7.88799E+11;10;2;13;10;23;15;13;20;12;30
A2DF9D8K;39367.38919;7.88807E+11;10;2;13;15;9;13;8;20;7;0
A2DF9D8K;39367.38919;7.88807E+11;10;2;13;15;9;13;8;20;7;0
A2DGU5L8;39370.45572;7.8881E+11;10;2;13;16;30;5;21;8;5;0
A2DIW52S;39374.45095;7.88813E+11;10;2;13;18;32;5;2;28;20;31
A2DKDV3S;39377.35199;7.88816E+11;10;2;13;20;13;31;3;28;0;32
A2DKXIQS;39378.41345;7.88816E+11;10;2;13;20;33;18;26;28;5;7
A2DKXIQS;39378.41345;7.88816E+11;10;2;13;20;33;18;26;28;5;7
A2DTS1YS;39395.61428;7.88831E+11;10;2;13;29;28;1;34;28;25;4
A2DVCJDU;39398.66441;7.88834E+11;10;2;13;31;12;19;13;30;26;1
A2DVCJDU;39398.66441;7.88834E+11;10;2;13;31;12;19;13;30;26;1
A2DWV4OR;39401.61236;7.88836E+11;10;2;13;32;31;4;24;27;35;28
A2DWV4OR;39401.61236;7.88836E+11;10;2;13;32;31;4;24;27;35;28
A2DX9K26;39402.39142;7.88837E+11;10;2;13;33;9;20;2;6;30;22
A2DX9K26;39402.39142;7.88837E+11;10;2;13;33;9;20;2;6;30;22
A2DZD001;39406.46532;7.88841E+11;10;2;13;35;13;0;0;1;20;5
A2E0DZ5Q;39408.46207;7.88842E+11;10;2;14;0;13;35;5;26;12;27
A2E2XGF7;39413.40196;7.88847E+11;10;2;14;2;33;16;15;7;35;1
A2E30UN9;39413.5853;7.88847E+11;10;2;14;3;0;30;23;9;33;34
A2E3MMR0;39414.76146;7.88848E+11;10;2;14;3;22;22;27;0;9;21
A2E3MMR0;39414.76146;7.88848E+11;10;2;14;3;22;22;27;0;9;21
A2E4I5F5;39416.46346;7.88849E+11;10;2;14;4;18;5;15;5;18;16
A2E4I5F5;39416.46346;7.88849E+11;10;2;14;4;18;5;15;5;18;16
A2E6JUIG;39419.4431;7.88853E+11;10;2;14;6;19;30;18;16;7;1
A2E6JUIG;39419.4431;7.88853E+11;10;2;14;6;19;30;18;16;7;1
A2E7172N;39420.37994;7.88854E+11;10;2;14;7;1;7;2;23;0;26
A2E845O2;39422.48383;7.88855E+11;10;2;14;8;4;5;24;2;22;19
A2E845O2;39422.48383;7.88855E+11;10;2;14;8;4;5;24;2;22;19
A2EA9CWV;39426.6527;7.88859E+11;10;2;14;10;9;12;32;31;26;10
A2EA9CWV;39426.6527;7.88859E+11;10;2;14;10;9;12;32;31;26;10
A2EBQMBJ;39429.52881;7.88861E+11;10;2;14;11;26;22;11;19;0;7
A2EBQMBJ;39429.52881;7.88861E+11;10;2;14;11;26;22;11;19;0;7
A2ECC9K6;39430.69767;7.88862E+11;10;2;14;12;12;9;20;6;11;3
A2ECCDAC;39430.70326;7.88862E+11;10;2;14;12;12;13;10;12;19;3
A2ECCDAC;39430.70326;7.88862E+11;10;2;14;12;12;13;10;12;19;3
A2EDSV1Y;39433.53791;7.88865E+11;10;2;14;13;28;31;1;34;0;24
A2EEVASQ;39435.61353;7.88867E+11;10;2;14;14;31;10;28;26;2;32
A2F2ZQ8M;39450.50869;7.88907E+11;10;2;15;2;35;26;8;22;32;30
A2F2ZQ8M;39450.50869;7.88907E+11;10;2;15;2;35;26;8;22;32;30
A2F3KS6H;39451.6456;7.88908E+11;10;2;15;3;20;28;6;17;8;4
A2F3KS6H;39451.6456;7.88908E+11;10;2;15;3;20;28;6;17;8;4
A2F5KMOQ;39455.52536;7.88912E+11;10;2;15;5;20;22;24;26;20;28
A2F5KMOQ;39455.52536;7.88912E+11;10;2;15;5;20;22;24;26;20;28
A2F60XES;39456.40544;7.88912E+11;10;2;15;6;0;33;14;28;27;24
A2F61MGS;39456.44303;7.88912E+11;10;2;15;6;1;22;16;28;20;21
A2F61MGS;39456.44303;7.88912E+11;10;2;15;6;1;22;16;28;20;21
A2F98S95;39462.66171;7.88918E+11;10;2;15;9;8;28;9;5;14;30
A2F98S95;39462.66171;7.88918E+11;10;2;15;9;8;28;9;5;14;30
A2FA5T4D;39464.44501;7.88919E+11;10;2;15;10;5;29;4;13;27;24
A2FA5T4D;39464.44501;7.88919E+11;10;2;15;10;5;29;4;13;27;24
A2FCP2HW;39469.37308;7.88924E+11;10;2;15;12;25;2;17;32;5;5
A2FDBVVW;39470.60516;7.88925E+11;10;2;15;13;11;31;31;32;19;5
A2FJIWOH;39482.64834;7.88935E+11;10;2;15;19;18;32;24;17;27;25
A2FJIWOH;39482.64834;7.88935E+11;10;2;15;19;18;32;24;17;27;25
A2FK310A;39483.73484;7.88936E+11;10;2;15;20;3;1;0;10;2;1
A2FK310A;39483.73484;7.88936E+11;10;2;15;20;3;1;0;10;2;1
A2FN4YHV;39489.67108;7.88941E+11;10;2;15;23;4;34;17;31;23;30
A2FNILTM;39490.40807;7.88942E+11;10;2;15;23;18;21;29;22;30;32
A2FNILTM;39490.40807;7.88942E+11;10;2;15;23;18;21;29;22;30;32
A2FO5JAD;39491.64626;7.88943E+11;10;2;15;24;5;19;10;13;16;34
A2FOLOGJ;39492.51802;7.88944E+11;10;2;15;24;21;24;16;19;7;20
A2FOLOGJ;39492.51802;7.88944E+11;10;2;15;24;21;24;16;19;7;20
A2FP1MIM;39493.37911;7.88944E+11;10;2;15;25;1;22;18;22;12;29
A2FR8CVU;39497.63066;7.88948E+11;10;2;15;27;8;12;31;30;27;4
A2FUULWX;39504.6642;7.88954E+11;10;2;15;30;30;21;32;33;22;8
A2FUULWX;39504.6642;7.88954E+11;10;2;15;30;30;21;32;33;22;8
A2FVCEFQ;39505.62499;7.88955E+11;10;2;15;31;12;14;15;26;1;33
A2FVPUSQ;39506.35153;7.88955E+11;10;2;15;31;25;30;28;26;34;24
A2FVPUSQ;39506.35153;7.88955E+11;10;2;15;31;25;30;28;26;34;24
A2FWE3CW;39507.66037;7.88957E+11;10;2;15;32;14;3;12;32;33;26
A2FZENSI;39511.52302;7.88962E+11;10;2;15;35;14;23;28;18;14;12
A2G00NO0;39512.71083;7.88963E+11;10;2;16;0;0;23;24;0;23;12
A2G00NO0;39512.71083;7.88963E+11;10;2;16;0;0;23;24;0;23;12
A2G114TL;39514.68056;7.88964E+11;10;2;16;1;1;4;29;21;16;34
A2G114TL;39514.68056;7.88964E+11;10;2;16;1;1;4;29;21;16;34
A2G65DBG;39524.62931;7.88973E+11;10;2;16;6;5;13;11;16;6;21
A2G65DBG;39524.62931;7.88973E+11;10;2;16;6;5;13;11;16;6;21
A2G7P2UI;39527.6376;7.88976E+11;10;2;16;7;25;2;30;18;33;22
A2G7P2UI;39527.6376;7.88976E+11;10;2;16;7;25;2;30;18;33;22
A2G87CGE;39528.62402;7.88976E+11;10;2;16;8;7;12;16;14;5;23
A2GAADFY;39532.6755;7.8898E+11;10;2;16;10;10;13;15;34;25;15
A2GASUY0;39533.67375;7.88981E+11;10;2;16;10;28;30;34;0;5;14
A2GASUY0;39533.67375;7.88981E+11;10;2;16;10;28;30;34;0;5;14
A2GB7J2F;39534.46593;7.88981E+11;10;2;16;11;7;19;2;15;34;16
A2GBSSDT;39535.6139;7.88982E+11;10;2;16;11;28;28;13;29;6;4
A2GBSSDT;39535.6139;7.88982E+11;10;2;16;11;28;28;13;29;6;4
A2GDULET;39539.59944;7.88986E+11;10;2;16;13;30;21;14;29;1;29
A2GDULET;39539.59944;7.88986E+11;10;2;16;13;30;21;14;29;1;29
A2GHCRA9;39546.41226;7.88992E+11;10;2;16;17;12;27;10;9;4;7
A2GHCRA9;39546.41226;7.88992E+11;10;2;16;17;12;27;10;9;4;7
A2GIGXG4;39548.5815;7.88994E+11;10;2;16;18;16;33;16;4;6;2
A2GIGXG4;39548.5815;7.88994E+11;10;2;16;18;16;33;16;4;6;2
A2GL2VRN;39553.65498;7.88998E+11;10;2;16;21;2;31;27;23;8;5
A2GL2VRN;39553.65498;7.88998E+11;10;2;16;21;2;31;27;23;8;5
A2GL3D9V;39553.68124;7.88998E+11;10;2;16;21;3;13;9;31;25;28
A2GM3IYK;39555.63377;7.89E+11;10;2;16;22;3;18;34;20;6;21
A2GM3IYK;39555.63377;7.89E+11;10;2;16;22;3;18;34;20;6;21
A2GMLB1Z;39556.59391;7.89001E+11;10;2;16;22;21;11;1;35;32;21
A2GO3GI6;39559.51809;7.89003E+11;10;2;16;24;3;16;18;6;14;29
A2GO3GI6;39559.51809;7.89003E+11;10;2;16;24;3;16;18;6;14;29
A2GPK33R;39562.35999;7.89006E+11;10;2;16;25;20;3;3;27;3;0
A2GQ3OTB;39563.41855;7.89007E+11;10;2;16;26;3;24;29;11;32;5
A2GQ3OTB;39563.41855;7.89007E+11;10;2;16;26;3;24;29;11;32;5
A2GSOP4G;39568.44102;7.89011E+11;10;2;16;28;24;25;4;16;20;22
A2GXFJ0L;39576.66586;7.89019E+11;10;2;16;33;15;19;0;21;30;30
A2GZDRGQ;39580.45853;7.89022E+11;10;2;16;35;13;27;16;26;21;5
A2H0CSPQ;39582.35041;7.89024E+11;10;2;17;0;12;28;25;26;7;35
A2H0EIZ5;39582.4438;7.89024E+11;10;2;17;0;14;18;35;5;33;18
A2H0EIZ5;39582.4438;7.89024E+11;10;2;17;0;14;18;35;5;33;18
A2H1ITV4;39584.62013;7.89026E+11;10;2;17;1;18;29;31;4;26;35
A2H1ITV4;39584.62013;7.89026E+11;10;2;17;1;18;29;31;4;26;35
A2H30N46;39587.52601;7.89028E+11;10;2;17;3;0;23;4;6;33;19
A2H3KDZS;39588.59231;7.89029E+11;10;2;17;3;20;13;35;28;21;34
A2H3KDZS;39588.59231;7.89029E+11;10;2;17;3;20;13;35;28;21;34
A2H4M73D;39590.63397;7.89031E+11;10;2;17;4;22;7;3;13;17;24
A2H4M73D;39590.63397;7.89031E+11;10;2;17;4;22;7;3;13;17;24
A2H51N6I;39591.4681;7.89032E+11;10;2;17;5;1;23;6;18;21;7
A2H51N6I;39591.4681;7.89032E+11;10;2;17;5;1;23;6;18;21;7
A2H7M68I;39596.46469;7.89036E+11;10;2;17;7;22;6;8;18;18;23
A2H7M68I;39596.46469;7.89036E+11;10;2;17;7;22;6;8;18;18;23
A2H84HGL;39597.45352;7.89037E+11;10;2;17;8;4;17;16;21;25;2
A2H84HGL;39597.45352;7.89037E+11;10;2;17;8;4;17;16;21;25;2
A2HBOW82;39604.38766;7.89043E+11;10;2;17;11;24;32;8;2;35;24
A2HEV9C4;39610.56333;7.89048E+11;10;2;17;14;31;9;12;4;34;23
A2HEV9C4;39610.56333;7.89048E+11;10;2;17;14;31;9;12;4;34;23
A2HFTMD2;39612.41888;7.8905E+11;10;2;17;15;29;22;13;2;7;10
A2HHF9NU;39615.53182;7.89052E+11;10;2;17;17;15;9;23;30;5;34
A2HHW7DC;39616.44639;7.89053E+11;10;2;17;17;32;7;13;12;22;15
A2HHW7DC;39616.44639;7.89053E+11;10;2;17;17;32;7;13;12;22;15
A2HIELML;39617.43977;7.89054E+11;10;2;17;18;14;21;22;21;1;12
A2HIELML;39617.43977;7.89054E+11;10;2;17;18;14;21;22;21;1;12
